,repetition,scores,exec_time
0,0,4.178165158094518,0.24
1,0,4.178165158094518,0.24
2,0,4.178165158094518,0.24
3,0,4.178165158094518,0.24
4,0,0.39365793270102734,0.24
5,0,0.39365793270102734,0.24
6,0,0.39365793270102734,0.24
7,0,0.39365793270102734,0.24
8,0,0.39365793270102734,0.24
9,0,0.07301344215656962,0.24
10,0,0.07301344215656962,0.24
11,0,0.0076400950359381894,0.24
12,0,0.0076400950359381894,0.24
13,0,0.0076400950359381894,0.24
14,0,0.0076400950359381894,0.24
15,0,0.0076400950359381894,0.24
16,0,0.0076400950359381894,0.24
17,0,0.0076400950359381894,0.24
18,0,0.0076400950359381894,0.24
19,0,0.0076400950359381894,0.24
20,0,0.0076400950359381894,0.24
21,0,0.005456883604616011,0.24
22,0,0.005456883604616011,0.24
23,0,0.005456883604616011,0.24
24,0,0.005456883604616011,0.24
25,0,0.005456883604616011,0.24
26,0,0.005456883604616011,0.24
27,0,0.005456883604616011,0.24
28,0,0.005456883604616011,0.24
29,0,0.005456883604616011,0.24
30,0,0.005456883604616011,0.24
31,0,0.005456883604616011,0.24
32,0,0.005456883604616011,0.24
33,0,0.005456883604616011,0.24
34,0,0.005456883604616011,0.24
35,0,0.005456883604616011,0.24
36,0,0.005456883604616011,0.24
37,0,0.005456883604616011,0.24
38,0,0.005456883604616011,0.24
39,0,0.005456883604616011,0.24
40,0,0.005456883604616011,0.24
41,0,0.005456883604616011,0.24
42,0,0.005456883604616011,0.24
43,0,0.005456883604616011,0.24
44,0,0.005456883604616011,0.24
45,0,0.005456883604616011,0.24
46,0,0.005456883604616011,0.24
47,0,0.005456883604616011,0.24
48,0,0.005456883604616011,0.24
49,0,0.005456883604616011,0.24
50,0,0.005456883604616011,0.24
51,0,0.005456883604616011,0.24
52,0,0.00015826269264429147,0.24
53,0,0.00015826269264429147,0.24
54,0,0.00015826269264429147,0.24
55,0,0.00015826269264429147,0.24
56,0,0.00015826269264429147,0.24
57,0,0.00015826269264429147,0.24
58,0,0.00015826269264429147,0.24
59,0,0.00015826269264429147,0.24
60,0,0.00015826269264429147,0.24
