DE_type,repetition,scores,exec_time
de,0,121.89968713158848,0.1
de,0,111.45657276036641,0.1
de,0,49.9490069983016,0.1
de,0,49.9490069983016,0.1
de,0,42.48138497317036,0.1
de,0,13.694259903778635,0.1
de,0,1.4518402898400307,0.1
de,0,1.4518402898400307,0.1
de,0,1.0575245465931962,0.1
de,0,1.0575245465931962,0.1
de,0,0.9045094415762575,0.1
de,0,0.6640366078912676,0.1
de,0,0.20428991276475994,0.1
de,0,0.20428991276475994,0.1
de,0,0.14698654107851838,0.1
de,0,0.05804215630330578,0.1
de,0,0.05804215630330578,0.1
de,0,0.05804215630330578,0.1
de,0,0.05804215630330578,0.1
de,0,0.023154937772317363,0.1
de,0,0.023154937772317363,0.1
de,0,0.016597768734341045,0.1
de,0,0.013274977386038112,0.1
de,0,0.006234525735961061,0.1
de,0,0.0020902971337768417,0.1
de,0,0.0020902971337768417,0.1
de,0,2.721127414329061e-05,0.1
de,0,2.721127414329061e-05,0.1
de,0,2.721127414329061e-05,0.1
de,0,2.721127414329061e-05,0.1
de,0,1.8891845203872215e-05,0.1
de,0,1.8891845203872215e-05,0.1
de,0,9.82990049980259e-06,0.1
de,0,4.2509625320930056e-06,0.1
de,0,4.2509625320930056e-06,0.1
de,0,1.211942799228538e-06,0.1
de,0,1.1416756562354635e-07,0.1
de,0,1.1416756562354635e-07,0.1
de,0,8.880824431400924e-08,0.1
de,0,3.632010470155933e-08,0.1
de,0,5.323043339444666e-09,0.1
de,0,5.323043339444666e-09,0.1
de,0,5.323043339444666e-09,0.1
de,0,1.2302019403165332e-09,0.1
de,0,5.54989276757567e-10,0.1
de,0,5.54989276757567e-10,0.1
de,0,1.3150613931145472e-10,0.1
de,0,1.3150613931145472e-10,0.1
de,0,5.5574100876754073e-11,0.1
de,0,3.337752296772578e-11,0.1
de,0,1.7716272893153473e-11,0.1
de,0,4.4864112425102576e-12,0.1
de,0,4.4864112425102576e-12,0.1
de,0,4.4864112425102576e-12,0.1
de,0,3.4556801864482622e-12,0.1
de,0,2.914335439641036e-13,0.1
de,0,6.439293542825908e-15,0.1
de,0,6.439293542825908e-15,0.1
de,0,6.439293542825908e-15,0.1
de,0,4.884981308350689e-15,0.1
de,0,4.440892098500626e-16,0.1
de,0,4.440892098500626e-16,0.1
de,0,4.440892098500626e-16,0.1
de,0,4.440892098500626e-16,0.1
de,0,1.1102230246251565e-16,0.1
de,0,1.1102230246251565e-16,0.1
de,0,1.1102230246251565e-16,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,0,0.0,0.1
de,1,121.89968713158848,0.1
de,1,121.89968713158848,0.1
de,1,121.89968713158848,0.1
de,1,102.02727951428055,0.1
de,1,4.087463991553744,0.1
de,1,4.087463991553744,0.1
de,1,4.087463991553744,0.1
de,1,4.087463991553744,0.1
de,1,2.2935048394432123,0.1
de,1,1.774743567303589,0.1
de,1,1.774743567303589,0.1
de,1,1.1221926017420818,0.1
de,1,1.1221926017420818,0.1
de,1,0.6856707873114295,0.1
de,1,0.6856707873114295,0.1
de,1,0.31967980867985685,0.1
de,1,0.31967980867985685,0.1
de,1,0.013885785652773874,0.1
de,1,0.00934322320549108,0.1
de,1,0.00934322320549108,0.1
de,1,0.00934322320549108,0.1
de,1,0.004493553092001168,0.1
de,1,0.004493553092001168,0.1
de,1,0.00035106629743508755,0.1
de,1,0.00035106629743508755,0.1
de,1,7.962223458135576e-05,0.1
de,1,7.962223458135576e-05,0.1
de,1,7.962223458135576e-05,0.1
de,1,3.300507996284452e-05,0.1
de,1,3.300507996284452e-05,0.1
de,1,4.932823548631227e-06,0.1
de,1,3.1249606848859912e-06,0.1
de,1,3.1249606848859912e-06,0.1
de,1,2.1383447629252927e-06,0.1
de,1,9.34189905432703e-08,0.1
de,1,9.34189905432703e-08,0.1
de,1,9.34189905432703e-08,0.1
de,1,1.2293051132594712e-08,0.1
de,1,1.2293051132594712e-08,0.1
de,1,1.2293051132594712e-08,0.1
de,1,1.2293051132594712e-08,0.1
de,1,4.952236509758734e-09,0.1
de,1,8.978131571524273e-10,0.1
de,1,8.978131571524273e-10,0.1
de,1,8.978131571524273e-10,0.1
de,1,8.978131571524273e-10,0.1
de,1,4.404918652056722e-10,0.1
de,1,2.2110846487066738e-10,0.1
de,1,2.2110846487066738e-10,0.1
de,1,2.3923529823832723e-11,0.1
