,repetition,scores,exec_time
0,0,4.178165158094518,0.37
1,0,4.178165158094518,0.37
2,0,4.178165158094518,0.37
3,0,3.594387413049862,0.37
4,0,0.3677586435321326,0.37
5,0,0.3677586435321326,0.37
6,0,0.3677586435321326,0.37
7,0,0.3677586435321326,0.37
8,0,0.3677586435321326,0.37
9,0,0.3677586435321326,0.37
10,0,0.3677586435321326,0.37
11,0,0.3677586435321326,0.37
12,0,0.3677586435321326,0.37
13,0,0.3677586435321326,0.37
14,0,0.3677586435321326,0.37
15,0,0.29487433571434973,0.37
16,0,0.29487433571434973,0.37
17,0,0.29487433571434973,0.37
18,0,0.29487433571434973,0.37
19,0,0.29487433571434973,0.37
20,0,0.29487433571434973,0.37
21,0,0.29487433571434973,0.37
22,0,0.29487433571434973,0.37
23,0,0.29487433571434973,0.37
24,0,0.29487433571434973,0.37
25,0,0.29487433571434973,0.37
26,0,0.29487433571434973,0.37
27,0,0.29487433571434973,0.37
28,0,0.29487433571434973,0.37
29,0,0.29487433571434973,0.37
30,0,0.29487433571434973,0.37
31,0,0.29487433571434973,0.37
32,0,0.29487433571434973,0.37
33,0,0.29487433571434973,0.37
34,0,0.29487433571434973,0.37
35,0,0.29487433571434973,0.37
36,0,0.29487433571434973,0.37
37,0,0.29487433571434973,0.37
38,0,0.29487433571434973,0.37
39,0,0.29487433571434973,0.37
40,0,0.29487433571434973,0.37
41,0,0.29487433571434973,0.37
42,0,0.29487433571434973,0.37
43,0,0.29487433571434973,0.37
44,0,0.29487433571434973,0.37
45,0,0.29487433571434973,0.37
46,0,0.29487433571434973,0.37
47,0,0.29487433571434973,0.37
48,0,0.29487433571434973,0.37
49,0,0.29487433571434973,0.37
50,0,0.29487433571434973,0.37
51,0,0.29487433571434973,0.37
52,0,0.29487433571434973,0.37
53,0,0.29487433571434973,0.37
54,0,0.29487433571434973,0.37
55,0,0.29487433571434973,0.37
56,0,0.29487433571434973,0.37
57,0,0.29487433571434973,0.37
58,0,0.29487433571434973,0.37
59,0,0.29487433571434973,0.37
60,0,0.29487433571434973,0.37
61,0,0.29487433571434973,0.37
62,0,0.29487433571434973,0.37
63,0,0.29487433571434973,0.37
64,0,0.29487433571434973,0.37
65,0,0.29487433571434973,0.37
66,0,0.29487433571434973,0.37
67,0,0.29487433571434973,0.37
68,0,0.29487433571434973,0.37
69,0,0.29487433571434973,0.37
70,0,0.29487433571434973,0.37
71,0,0.29487433571434973,0.37
72,0,0.29487433571434973,0.37
73,0,0.29487433571434973,0.37
74,0,0.29487433571434973,0.37
75,0,0.29487433571434973,0.37
76,0,0.29487433571434973,0.37
77,0,0.29487433571434973,0.37
78,0,0.29487433571434973,0.37
79,0,0.29487433571434973,0.37
80,0,0.29487433571434973,0.37
81,0,0.29487433571434973,0.37
82,0,0.29487433571434973,0.37
83,0,0.16591786991629062,0.37
84,0,0.16591786991629062,0.37
85,0,0.16591786991629062,0.37
86,0,0.16591786991629062,0.37
87,0,0.16591786991629062,0.37
88,0,0.16591786991629062,0.37
