,repetition,scores,exec_time
0,0,1.1912045205716786,0.52
1,0,1.1912045205716786,0.52
2,0,0.5443242494810093,0.52
3,0,0.5443242494810093,0.52
4,0,0.5443242494810093,0.52
5,0,0.5443242494810093,0.52
6,0,0.2554224108516818,0.52
7,0,0.2554224108516818,0.52
8,0,0.2554224108516818,0.52
9,0,0.2554224108516818,0.52
10,0,0.2554224108516818,0.52
11,0,0.2554224108516818,0.52
12,0,0.14080575657684766,0.52
13,0,0.14080575657684766,0.52
14,0,0.14080575657684766,0.52
15,0,0.14080575657684766,0.52
16,0,0.14080575657684766,0.52
17,0,0.14080575657684766,0.52
18,0,0.14080575657684766,0.52
19,0,0.1330847609536828,0.52
20,0,0.1330847609536828,0.52
21,0,0.1330847609536828,0.52
22,0,0.1330847609536828,0.52
23,0,0.1330847609536828,0.52
24,0,0.11273886177329903,0.52
25,0,0.11273886177329903,0.52
26,0,0.11273886177329903,0.52
27,0,0.11273886177329903,0.52
28,0,0.024856475279219598,0.52
29,0,0.024856475279219598,0.52
30,0,0.024856475279219598,0.52
31,0,0.024856475279219598,0.52
32,0,0.024856475279219598,0.52
33,0,0.024856475279219598,0.52
34,0,0.024856475279219598,0.52
35,0,0.024856475279219598,0.52
36,0,0.0070513378189461205,0.52
37,0,0.0070513378189461205,0.52
38,0,0.0010975461892235522,0.52
39,0,0.0010975461892235522,0.52
40,0,0.0010975461892235522,0.52
41,0,0.0010975461892235522,0.52
42,0,0.0010975461892235522,0.52
43,0,0.0010975461892235522,0.52
44,0,0.0010975461892235522,0.52
45,0,0.0010975461892235522,0.52
46,0,0.0010975461892235522,0.52
47,0,0.0010975461892235522,0.52
48,0,0.0010975461892235522,0.52
49,0,0.0010975461892235522,0.52
50,0,0.0010975461892235522,0.52
51,0,0.0010975461892235522,0.52
52,0,0.0010975461892235522,0.52
53,0,0.0010975461892235522,0.52
54,0,0.0010975461892235522,0.52
55,0,0.0010975461892235522,0.52
56,0,0.0010975461892235522,0.52
57,0,0.0010975461892235522,0.52
58,0,0.0010975461892235522,0.52
59,0,0.0010975461892235522,0.52
60,0,0.0010975461892235522,0.52
61,0,0.0010975461892235522,0.52
62,0,0.0010975461892235522,0.52
63,0,0.0010975461892235522,0.52
64,0,0.0010975461892235522,0.52
65,0,0.0010975461892235522,0.52
66,0,0.0010975461892235522,0.52
67,0,0.0010975461892235522,0.52
68,0,6.722095482254302e-05,0.52
69,0,6.722095482254302e-05,0.52
70,0,6.722095482254302e-05,0.52
71,0,6.722095482254302e-05,0.52
72,0,6.722095482254302e-05,0.52
73,0,6.722095482254302e-05,0.52
74,0,6.722095482254302e-05,0.52
75,0,6.722095482254302e-05,0.52
76,0,6.722095482254302e-05,0.52
77,0,6.722095482254302e-05,0.52
78,0,6.722095482254302e-05,0.52
79,0,6.722095482254302e-05,0.52
80,0,6.722095482254302e-05,0.52
81,0,6.722095482254302e-05,0.52
82,0,6.722095482254302e-05,0.52
83,0,6.722095482254302e-05,0.52
84,0,6.722095482254302e-05,0.52
85,0,6.722095482254302e-05,0.52
86,0,6.722095482254302e-05,0.52
87,0,6.722095482254302e-05,0.52
88,0,6.722095482254302e-05,0.52
89,0,6.722095482254302e-05,0.52
90,0,6.722095482254302e-05,0.52
91,0,6.722095482254302e-05,0.52
92,0,6.722095482254302e-05,0.52
93,0,6.722095482254302e-05,0.52
94,0,6.722095482254302e-05,0.52
95,0,6.722095482254302e-05,0.52
96,0,6.722095482254302e-05,0.52
97,0,6.722095482254302e-05,0.52
98,0,6.722095482254302e-05,0.52
99,0,6.722095482254302e-05,0.52
100,0,6.722095482254302e-05,0.52
101,0,6.722095482254302e-05,0.52
102,0,6.722095482254302e-05,0.52
103,0,6.722095482254302e-05,0.52
104,0,6.722095482254302e-05,0.52
105,0,6.722095482254302e-05,0.52
106,0,6.722095482254302e-05,0.52
107,0,6.722095482254302e-05,0.52
108,0,6.722095482254302e-05,0.52
